,Start_Time,SPEED,Coolant Temp,Engine Load,Timing Advance,Short Trim B1,Long Trim B1,MAF,Throttle_pos_B,End_Time
0,1725083782.815672,0.0 kilometer_per_hour,93 degree_Celsius,63.13725490196079 percent,5.5 degree,,,,13.72549019607843 percent,1725083783.055193
1,1725083783.3556638,0.0 kilometer_per_hour,93 degree_Celsius,62.745098039215684 percent,1.5 degree,,,,12.941176470588236 percent,1725083783.595926
2,1725083783.8955805,0.0 kilometer_per_hour,93 degree_Celsius,62.745098039215684 percent,7.5 degree,,,,12.941176470588236 percent,1725083784.1361265
3,1725083784.4360185,0.0 kilometer_per_hour,93 degree_Celsius,62.745098039215684 percent,3.0 degree,,,,12.941176470588236 percent,1725083784.6753485
4,1725083784.975275,0.0 kilometer_per_hour,93 degree_Celsius,62.745098039215684 percent,2.0 degree,,,,12.941176470588236 percent,1725083785.215355
5,1725083785.515333,0.0 kilometer_per_hour,93 degree_Celsius,62.745098039215684 percent,3.5 degree,,,,13.333333333333334 percent,1725083785.755531
6,1725083786.055462,0.0 kilometer_per_hour,93 degree_Celsius,62.35294117647059 percent,2.5 degree,,,,13.333333333333334 percent,1725083786.2955472
7,1725083786.5955467,0.0 kilometer_per_hour,94 degree_Celsius,63.13725490196079 percent,1.0 degree,,,,17.647058823529413 percent,1725083786.8355827
8,1725083787.1355062,0.0 kilometer_per_hour,94 degree_Celsius,62.745098039215684 percent,2.0 degree,,,,17.647058823529413 percent,1725083787.3822992
9,1725083787.6762075,0.0 kilometer_per_hour,94 degree_Celsius,63.13725490196079 percent,6.5 degree,,,,17.647058823529413 percent,1725083787.9165611
10,1725083788.2161388,0.0 kilometer_per_hour,94 degree_Celsius,62.745098039215684 percent,4.0 degree,,,,18.03921568627451 percent,1725083788.4563384
11,1725083788.756275,0.0 kilometer_per_hour,94 degree_Celsius,63.13725490196079 percent,5.0 degree,,,,18.03921568627451 percent,1725083788.9966605
12,1725083789.302295,0.0 kilometer_per_hour,94 degree_Celsius,62.745098039215684 percent,6.5 degree,,,,17.647058823529413 percent,1725083789.5366156
13,1725083789.8359296,0.0 kilometer_per_hour,94 degree_Celsius,63.13725490196079 percent,3.0 degree,,,,17.647058823529413 percent,1725083790.076784
14,1725083790.382505,0.0 kilometer_per_hour,94 degree_Celsius,62.745098039215684 percent,2.0 degree,,,,17.647058823529413 percent,1725083790.6162271
15,1725083790.9166734,0.0 kilometer_per_hour,94 degree_Celsius,63.13725490196079 percent,1.5 degree,,,,17.647058823529413 percent,1725083791.1567912
16,1725083791.4566052,0.0 kilometer_per_hour,94 degree_Celsius,62.745098039215684 percent,4.5 degree,,,,17.647058823529413 percent,1725083791.696858
17,1725083791.9967685,0.0 kilometer_per_hour,94 degree_Celsius,62.745098039215684 percent,4.5 degree,,,,17.647058823529413 percent,1725083792.2368581
18,1725083792.5366888,0.0 kilometer_per_hour,94 degree_Celsius,62.745098039215684 percent,1.0 degree,,,,17.647058823529413 percent,1725083792.783057
19,1725083793.0763037,0.0 kilometer_per_hour,95 degree_Celsius,62.745098039215684 percent,2.5 degree,,,,17.647058823529413 percent,1725083793.3170323
20,1725083793.6166165,0.0 kilometer_per_hour,95 degree_Celsius,62.745098039215684 percent,5.0 degree,,,,17.647058823529413 percent,1725083793.8568714
21,1725083794.1568553,0.0 kilometer_per_hour,95 degree_Celsius,62.745098039215684 percent,1.0 degree,,,,17.647058823529413 percent,1725083794.3965824
22,1725083794.6970215,0.0 kilometer_per_hour,95 degree_Celsius,63.13725490196079 percent,2.0 degree,,,,18.03921568627451 percent,1725083794.937163
23,1725083795.2370322,0.0 kilometer_per_hour,95 degree_Celsius,62.745098039215684 percent,3.0 degree,,,,17.647058823529413 percent,1725083795.4770522
24,1725083795.7770402,0.0 kilometer_per_hour,95 degree_Celsius,63.13725490196079 percent,5.0 degree,,,,17.647058823529413 percent,1725083796.0171313
25,1725083796.3170233,0.0 kilometer_per_hour,95 degree_Celsius,62.745098039215684 percent,4.0 degree,,,,18.03921568627451 percent,1725083796.5572174
26,1725083796.8573422,0.0 kilometer_per_hour,95 degree_Celsius,62.745098039215684 percent,4.0 degree,,,,18.03921568627451 percent,1725083797.0973988
27,1725083797.3972323,0.0 kilometer_per_hour,95 degree_Celsius,62.35294117647059 percent,7.0 degree,,,,17.647058823529413 percent,1725083797.6374316
28,1725083797.937298,0.0 kilometer_per_hour,95 degree_Celsius,62.35294117647059 percent,5.5 degree,,,,18.03921568627451 percent,1725083798.177502
29,1725083798.4768136,0.0 kilometer_per_hour,95 degree_Celsius,62.745098039215684 percent,6.5 degree,,,,18.03921568627451 percent,1725083798.717661
30,1725083799.0174727,0.0 kilometer_per_hour,95 degree_Celsius,62.745098039215684 percent,5.0 degree,,,,17.647058823529413 percent,1725083799.2577877
31,1725083799.5575387,0.0 kilometer_per_hour,95 degree_Celsius,62.35294117647059 percent,1.0 degree,,,,18.03921568627451 percent,1725083799.7977343
32,1725083800.0976098,0.0 kilometer_per_hour,96 degree_Celsius,62.745098039215684 percent,2.0 degree,,,,18.03921568627451 percent,1725083800.3371158
33,1725083800.6374266,0.0 kilometer_per_hour,96 degree_Celsius,62.745098039215684 percent,5.0 degree,,,,18.03921568627451 percent,1725083800.8777213
34,1725083801.1776266,0.0 kilometer_per_hour,96 degree_Celsius,62.35294117647059 percent,5.5 degree,,,,17.647058823529413 percent,1725083801.4179966
35,1725083801.71787,0.0 kilometer_per_hour,96 degree_Celsius,62.35294117647059 percent,3.0 degree,,,,17.647058823529413 percent,1725083801.9580588
36,1725083802.2577734,0.0 kilometer_per_hour,96 degree_Celsius,62.35294117647059 percent,3.5 degree,,,,17.647058823529413 percent,1725083802.4979343
37,1725083802.7979083,0.0 kilometer_per_hour,96 degree_Celsius,61.96078431372549 percent,5.0 degree,,,,17.647058823529413 percent,1725083803.038168
0,1725083825.8405495,9.0 kilometer_per_hour,92 degree_Celsius,54.90196078431372 percent,-2.5 degree,,,,19.607843137254903 percent,1725083826.0807881
1,1725083826.3807113,9.0 kilometer_per_hour,91 degree_Celsius,48.627450980392155 percent,0.0 degree,,,,18.823529411764707 percent,1725083826.6267297
2,1725083826.9208386,10.0 kilometer_per_hour,91 degree_Celsius,48.627450980392155 percent,4.5 degree,,,,18.823529411764707 percent,1725083827.1608603
3,1725083827.4608066,10.0 kilometer_per_hour,91 degree_Celsius,48.23529411764706 percent,2.5 degree,,,,17.647058823529413 percent,1725083827.7008882
4,1725083828.0008495,9.0 kilometer_per_hour,91 degree_Celsius,47.05882352941177 percent,5.0 degree,,,,17.647058823529413 percent,1725083828.2407837
5,1725083828.540632,9.0 kilometer_per_hour,91 degree_Celsius,45.88235294117647 percent,5.5 degree,,,,17.647058823529413 percent,1725083828.7810926
6,1725083829.080892,9.0 kilometer_per_hour,91 degree_Celsius,45.88235294117647 percent,5.0 degree,,,,18.03921568627451 percent,1725083829.320937
7,1725083829.6209006,9.0 kilometer_per_hour,91 degree_Celsius,45.09803921568628 percent,22.0 degree,,,,18.823529411764707 percent,1725083829.8612993
8,1725083830.160972,8.0 kilometer_per_hour,91 degree_Celsius,47.450980392156865 percent,17.5 degree,,,,18.823529411764707 percent,1725083830.4010158
9,1725083830.7009761,9.0 kilometer_per_hour,91 degree_Celsius,48.627450980392155 percent,28.5 degree,,,,19.215686274509803 percent,1725083830.941317
10,1725083831.24089,9.0 kilometer_per_hour,91 degree_Celsius,47.05882352941177 percent,31.0 degree,,,,19.215686274509803 percent,1725083831.481324
11,1725083831.7812421,10.0 kilometer_per_hour,91 degree_Celsius,46.27450980392157 percent,27.5 degree,,,,18.823529411764707 percent,1725083832.0212762
12,1725083832.321298,10.0 kilometer_per_hour,91 degree_Celsius,45.490196078431374 percent,15.0 degree,,,,13.72549019607843 percent,1725083832.561226
13,1725083832.86126,10.0 kilometer_per_hour,91 degree_Celsius,42.745098039215684 percent,21.5 degree,,,,16.862745098039216 percent,1725083833.1014545
14,1725083833.4071746,10.0 kilometer_per_hour,91 degree_Celsius,50.19607843137255 percent,-2.0 degree,,,,14.117647058823529 percent,1725083833.6416597
15,1725083833.9413621,9.0 kilometer_per_hour,91 degree_Celsius,49.80392156862745 percent,-2.5 degree,,,,15.294117647058824 percent,1725083834.181023
16,1725083834.4817855,9.0 kilometer_per_hour,92 degree_Celsius,58.431372549019606 percent,4.5 degree,,,,16.07843137254902 percent,1725083834.7218616
17,1725083835.021546,9.0 kilometer_per_hour,92 degree_Celsius,53.72549019607843 percent,7.5 degree,,,,17.254901960784313 percent,1725083835.2617064
18,1725083835.5611665,9.0 kilometer_per_hour,92 degree_Celsius,48.627450980392155 percent,1.0 degree,,,,18.823529411764707 percent,1725083835.8019862
19,1725083836.101773,8.0 kilometer_per_hour,92 degree_Celsius,49.80392156862745 percent,2.0 degree,,,,18.823529411764707 percent,1725083836.3420346
20,1725083836.6418498,7.0 kilometer_per_hour,92 degree_Celsius,47.05882352941177 percent,1.5 degree,,,,17.647058823529413 percent,1725083836.8820086
21,1725083837.1814635,6.0 kilometer_per_hour,92 degree_Celsius,46.27450980392157 percent,4.5 degree,,,,17.647058823529413 percent,1725083837.4220312
22,1725083837.7219708,6.0 kilometer_per_hour,92 degree_Celsius,47.05882352941177 percent,4.0 degree,,,,17.647058823529413 percent,1725083837.9622304
23,1725083838.2620413,6.0 kilometer_per_hour,92 degree_Celsius,71.37254901960785 percent,5.5 degree,,,,21.568627450980394 percent,1725083838.5022566
24,1725083838.8019428,7.0 kilometer_per_hour,92 degree_Celsius,65.49019607843137 percent,10.5 degree,,,,21.176470588235293 percent,1725083839.0422156
25,1725083839.3421834,8.0 kilometer_per_hour,92 degree_Celsius,64.31372549019608 percent,14.5 degree,,,,21.176470588235293 percent,1725083839.5821803
26,1725083839.882164,9.0 kilometer_per_hour,93 degree_Celsius,62.745098039215684 percent,28.5 degree,,,,20.784313725490197 percent,1725083840.1224184
27,1725083840.422226,10.0 kilometer_per_hour,93 degree_Celsius,57.254901960784316 percent,30.5 degree,,,,19.607843137254903 percent,1725083840.6624696
28,1725083840.9622986,12.0 kilometer_per_hour,93 degree_Celsius,45.88235294117647 percent,27.0 degree,,,,17.254901960784313 percent,1725083841.2026172
29,1725083841.5023105,12.0 kilometer_per_hour,93 degree_Celsius,44.31372549019608 percent,24.0 degree,,,,17.254901960784313 percent,1725083841.742706
30,1725083842.0422423,12.0 kilometer_per_hour,93 degree_Celsius,41.96078431372549 percent,22.0 degree,,,,18.431372549019606 percent,1725083842.2825575
31,1725083842.5824568,11.0 kilometer_per_hour,93 degree_Celsius,45.09803921568628 percent,8.0 degree,,,,17.647058823529413 percent,1725083842.8226657
32,1725083843.1226423,10.0 kilometer_per_hour,93 degree_Celsius,47.05882352941177 percent,6.5 degree,,,,18.431372549019606 percent,1725083843.3628345
33,1725083843.662827,9.0 kilometer_per_hour,93 degree_Celsius,50.588235294117645 percent,6.5 degree,,,,18.431372549019606 percent,1725083843.9028475
34,1725083844.2027621,7.0 kilometer_per_hour,93 degree_Celsius,59.6078431372549 percent,-5.0 degree,,,,17.254901960784313 percent,1725083844.442996
35,1725083844.742615,6.0 kilometer_per_hour,94 degree_Celsius,53.333333333333336 percent,-1.0 degree,,,,18.431372549019606 percent,1725083844.9830873
36,1725083845.2828972,4.0 kilometer_per_hour,94 degree_Celsius,58.8235294117647 percent,-0.5 degree,,,,18.823529411764707 percent,1725083845.5229394
37,1725083845.8227603,3.0 kilometer_per_hour,94 degree_Celsius,63.13725490196079 percent,-1.0 degree,,,,18.431372549019606 percent,1725083846.063008
0,1725083858.6344182,15.0 kilometer_per_hour,94 degree_Celsius,74.11764705882354 percent,25.5 degree,,,,24.705882352941178 percent,1725083858.874644
1,1725083859.1745503,16.0 kilometer_per_hour,94 degree_Celsius,85.88235294117646 percent,23.0 degree,,,,25.098039215686274 percent,1725083859.4207208
2,1725083859.7139597,18.0 kilometer_per_hour,94 degree_Celsius,75.68627450980392 percent,22.5 degree,,,,18.823529411764707 percent,1725083859.960757
3,1725083860.2546284,19.0 kilometer_per_hour,94 degree_Celsius,45.88235294117647 percent,3.0 degree,,,,18.823529411764707 percent,1725083860.4943547
4,1725083860.7947447,19.0 kilometer_per_hour,94 degree_Celsius,37.64705882352941 percent,15.0 degree,,,,18.431372549019606 percent,1725083861.0349433
5,1725083861.3347552,18.0 kilometer_per_hour,94 degree_Celsius,38.431372549019606 percent,17.5 degree,,,,18.823529411764707 percent,1725083861.574918
6,1725083861.8749444,17.0 kilometer_per_hour,94 degree_Celsius,38.03921568627451 percent,23.0 degree,,,,18.03921568627451 percent,1725083862.1149557
7,1725083862.4147706,17.0 kilometer_per_hour,94 degree_Celsius,36.470588235294116 percent,23.5 degree,,,,18.03921568627451 percent,1725083862.6550531
8,1725083862.9550009,16.0 kilometer_per_hour,93 degree_Celsius,38.8235294117647 percent,16.5 degree,,,,17.647058823529413 percent,1725083863.1950595
9,1725083863.500559,16.0 kilometer_per_hour,93 degree_Celsius,36.470588235294116 percent,20.5 degree,,,,19.215686274509803 percent,1725083863.735288
10,1725083864.0349863,16.0 kilometer_per_hour,93 degree_Celsius,59.6078431372549 percent,16.0 degree,,,,22.352941176470587 percent,1725083864.2812004
11,1725083864.5809836,16.0 kilometer_per_hour,93 degree_Celsius,66.27450980392157 percent,25.5 degree,,,,23.137254901960784 percent,1725083864.8154585
12,1725083865.1150744,18.0 kilometer_per_hour,93 degree_Celsius,69.80392156862744 percent,24.0 degree,,,,23.92156862745098 percent,1725083865.3557346
13,1725083865.6553252,19.0 kilometer_per_hour,93 degree_Celsius,73.72549019607843 percent,23.0 degree,,,,23.529411764705884 percent,1725083865.8953776
14,1725083866.1953335,21.0 kilometer_per_hour,93 degree_Celsius,62.35294117647059 percent,24.5 degree,,,,21.96078431372549 percent,1725083866.4356368
15,1725083866.7353902,22.0 kilometer_per_hour,92 degree_Celsius,50.19607843137255 percent,15.5 degree,,,,20.392156862745097 percent,1725083866.9755714
16,1725083867.2815273,22.0 kilometer_per_hour,92 degree_Celsius,40.0 percent,26.0 degree,,,,19.607843137254903 percent,1725083867.5156314
17,1725083867.821375,22.0 kilometer_per_hour,92 degree_Celsius,45.09803921568628 percent,28.0 degree,,,,15.686274509803921 percent,1725083868.0616453
18,1725083868.355507,23.0 kilometer_per_hour,92 degree_Celsius,36.07843137254902 percent,33.0 degree,,,,15.294117647058824 percent,1725083868.5956268
19,1725083868.8955863,22.0 kilometer_per_hour,92 degree_Celsius,38.431372549019606 percent,31.5 degree,,,,18.823529411764707 percent,1725083869.1356924
20,1725083869.4357295,22.0 kilometer_per_hour,92 degree_Celsius,45.09803921568628 percent,27.5 degree,,,,19.215686274509803 percent,1725083869.6758883
21,1725083869.9759789,22.0 kilometer_per_hour,92 degree_Celsius,49.01960784313726 percent,28.0 degree,,,,19.215686274509803 percent,1725083870.215838
22,1725083870.5158718,23.0 kilometer_per_hour,92 degree_Celsius,53.333333333333336 percent,27.0 degree,,,,20.784313725490197 percent,1725083870.7560427
23,1725083871.055853,23.0 kilometer_per_hour,91 degree_Celsius,63.13725490196079 percent,25.5 degree,,,,21.176470588235293 percent,1725083871.2963157
24,1725083871.5961409,24.0 kilometer_per_hour,91 degree_Celsius,66.27450980392157 percent,25.5 degree,,,,21.176470588235293 percent,1725083871.836151
25,1725083872.1357567,24.0 kilometer_per_hour,91 degree_Celsius,66.66666666666667 percent,26.5 degree,,,,21.176470588235293 percent,1725083872.37644
26,1725083872.67605,25.0 kilometer_per_hour,91 degree_Celsius,74.50980392156863 percent,26.0 degree,,,,22.352941176470587 percent,1725083872.9161258
27,1725083873.215935,25.0 kilometer_per_hour,91 degree_Celsius,74.50980392156863 percent,26.0 degree,,,,22.352941176470587 percent,1725083873.4565492
28,1725083873.7563615,26.0 kilometer_per_hour,91 degree_Celsius,72.54901960784314 percent,26.5 degree,,,,22.352941176470587 percent,1725083873.9957507
29,1725083874.2964141,27.0 kilometer_per_hour,91 degree_Celsius,71.76470588235294 percent,26.5 degree,,,,22.352941176470587 percent,1725083874.5365636
30,1725083874.836362,28.0 kilometer_per_hour,91 degree_Celsius,70.19607843137256 percent,26.5 degree,,,,22.352941176470587 percent,1725083875.076703
31,1725083875.3764787,28.0 kilometer_per_hour,91 degree_Celsius,68.62745098039215 percent,26.5 degree,,,,21.96078431372549 percent,1725083875.6166844
32,1725083875.9166105,29.0 kilometer_per_hour,91 degree_Celsius,67.84313725490196 percent,26.0 degree,,,,20.392156862745097 percent,1725083876.162532
33,1725083876.4566774,30.0 kilometer_per_hour,91 degree_Celsius,47.05882352941177 percent,29.0 degree,,,,18.431372549019606 percent,1725083876.6967063
34,1725083876.9962056,30.0 kilometer_per_hour,91 degree_Celsius,34.509803921568626 percent,32.5 degree,,,,17.647058823529413 percent,1725083877.2369597
35,1725083877.5368323,29.0 kilometer_per_hour,91 degree_Celsius,30.19607843137255 percent,16.5 degree,,,,17.254901960784313 percent,1725083877.7763228
36,1725083878.0767975,29.0 kilometer_per_hour,91 degree_Celsius,27.058823529411764 percent,6.5 degree,,,,16.470588235294116 percent,1725083878.3170419
37,1725083878.616623,27.0 kilometer_per_hour,91 degree_Celsius,24.705882352941178 percent,5.0 degree,,,,15.294117647058824 percent,1725083878.8570304
0,1725083892.08829,14.0 kilometer_per_hour,94 degree_Celsius,64.31372549019608 percent,27.0 degree,,,,21.568627450980394 percent,1725083892.328741
1,1725083892.6284828,15.0 kilometer_per_hour,94 degree_Celsius,69.80392156862744 percent,26.5 degree,,,,22.745098039215687 percent,1725083892.868781
2,1725083893.168719,16.0 kilometer_per_hour,94 degree_Celsius,76.07843137254902 percent,24.5 degree,,,,22.352941176470587 percent,1725083893.408797
3,1725083893.708724,17.0 kilometer_per_hour,94 degree_Celsius,76.07843137254902 percent,24.0 degree,,,,23.529411764705884 percent,1725083893.9488246
4,1725083894.2481468,19.0 kilometer_per_hour,94 degree_Celsius,73.33333333333333 percent,23.5 degree,,,,23.137254901960784 percent,1725083894.488899
5,1725083894.7888675,20.0 kilometer_per_hour,94 degree_Celsius,65.49019607843137 percent,24.0 degree,,,,23.137254901960784 percent,1725083895.0284472
6,1725083895.3291333,22.0 kilometer_per_hour,94 degree_Celsius,65.09803921568627 percent,24.5 degree,,,,23.529411764705884 percent,1725083895.5690777
7,1725083895.86893,23.0 kilometer_per_hour,94 degree_Celsius,63.529411764705884 percent,25.0 degree,,,,23.137254901960784 percent,1725083896.1091428
8,1725083896.4091175,23.0 kilometer_per_hour,94 degree_Celsius,61.568627450980394 percent,12.5 degree,,,,18.03921568627451 percent,1725083896.649127
9,1725083896.9490445,24.0 kilometer_per_hour,94 degree_Celsius,36.470588235294116 percent,24.0 degree,,,,16.470588235294116 percent,1725083897.1892276
10,1725083897.4889543,23.0 kilometer_per_hour,94 degree_Celsius,32.94117647058823 percent,24.5 degree,,,,14.901960784313726 percent,1725083897.729332
11,1725083898.0286546,21.0 kilometer_per_hour,94 degree_Celsius,30.19607843137255 percent,18.5 degree,,,,15.686274509803921 percent,1725083898.2689707
12,1725083898.5691645,17.0 kilometer_per_hour,94 degree_Celsius,41.96078431372549 percent,8.5 degree,,,,17.254901960784313 percent,1725083898.80898
13,1725083899.109385,14.0 kilometer_per_hour,94 degree_Celsius,44.31372549019608 percent,10.5 degree,,,,18.03921568627451 percent,1725083899.3487942
14,1725083899.649244,11.0 kilometer_per_hour,94 degree_Celsius,53.72549019607843 percent,0.0 degree,,,,17.647058823529413 percent,1725083899.8895798
15,1725083900.1954389,7.0 kilometer_per_hour,94 degree_Celsius,54.90196078431372 percent,-4.0 degree,,,,17.254901960784313 percent,1725083900.4297013
16,1725083900.729536,4.0 kilometer_per_hour,94 degree_Celsius,57.64705882352941 percent,-1.5 degree,,,,17.647058823529413 percent,1725083900.9696436
17,1725083901.2696917,4.0 kilometer_per_hour,94 degree_Celsius,59.21568627450981 percent,1.5 degree,,,,16.862745098039216 percent,1725083901.5097756
18,1725083901.8091793,4.0 kilometer_per_hour,94 degree_Celsius,54.11764705882353 percent,12.5 degree,,,,17.254901960784313 percent,1725083902.0498798
19,1725083902.3498013,4.0 kilometer_per_hour,94 degree_Celsius,50.588235294117645 percent,23.0 degree,,,,16.862745098039216 percent,1725083902.5900085
20,1725083902.8901072,5.0 kilometer_per_hour,94 degree_Celsius,45.88235294117647 percent,24.0 degree,,,,17.647058823529413 percent,1725083903.130074
21,1725083903.430043,5.0 kilometer_per_hour,94 degree_Celsius,58.431372549019606 percent,20.0 degree,,,,18.823529411764707 percent,1725083903.669947
22,1725083903.9701269,5.0 kilometer_per_hour,94 degree_Celsius,62.745098039215684 percent,22.0 degree,,,,20.392156862745097 percent,1725083904.2101848
23,1725083904.510061,6.0 kilometer_per_hour,94 degree_Celsius,65.49019607843137 percent,23.5 degree,,,,21.176470588235293 percent,1725083904.7500196
24,1725083905.0501704,8.0 kilometer_per_hour,94 degree_Celsius,73.33333333333333 percent,24.0 degree,,,,23.529411764705884 percent,1725083905.2903833
25,1725083905.5903506,9.0 kilometer_per_hour,94 degree_Celsius,80.3921568627451 percent,23.5 degree,,,,23.92156862745098 percent,1725083905.8304496
26,1725083906.130312,12.0 kilometer_per_hour,94 degree_Celsius,70.58823529411765 percent,23.5 degree,,,,24.705882352941178 percent,1725083906.3705103
27,1725083906.6700978,14.0 kilometer_per_hour,94 degree_Celsius,73.72549019607843 percent,23.5 degree,,,,27.058823529411764 percent,1725083906.9166105
28,1725083907.216339,16.0 kilometer_per_hour,94 degree_Celsius,78.43137254901961 percent,1.0 degree,,,,27.84313725490196 percent,1725083907.4506438
29,1725083907.7504418,18.0 kilometer_per_hour,94 degree_Celsius,78.03921568627452 percent,19.0 degree,,,,27.058823529411764 percent,1725083907.9903047
30,1725083908.290402,20.0 kilometer_per_hour,94 degree_Celsius,76.07843137254902 percent,21.0 degree,,,,27.45098039215686 percent,1725083908.5304813
31,1725083908.830605,23.0 kilometer_per_hour,94 degree_Celsius,76.47058823529412 percent,21.5 degree,,,,27.058823529411764 percent,1725083909.0706754
32,1725083909.3703852,25.0 kilometer_per_hour,94 degree_Celsius,76.47058823529412 percent,21.5 degree,,,,27.45098039215686 percent,1725083909.610746
33,1725083909.9107215,26.0 kilometer_per_hour,94 degree_Celsius,76.86274509803921 percent,0.5 degree,,,,27.84313725490196 percent,1725083910.1508038
34,1725083910.4506826,27.0 kilometer_per_hour,93 degree_Celsius,95.29411764705883 percent,19.0 degree,,,,31.372549019607842 percent,1725083910.6909275
35,1725083910.9908667,29.0 kilometer_per_hour,93 degree_Celsius,89.41176470588235 percent,16.0 degree,,,,30.19607843137255 percent,1725083911.2310066
36,1725083911.5303917,31.0 kilometer_per_hour,93 degree_Celsius,86.27450980392157 percent,16.0 degree,,,,29.019607843137255 percent,1725083911.7711961
37,1725083912.071057,33.0 kilometer_per_hour,93 degree_Celsius,83.52941176470588 percent,16.5 degree,,,,29.41176470588235 percent,1725083912.3108828
0,1725083923.7125218,52.0 kilometer_per_hour,93 degree_Celsius,69.01960784313725 percent,24.5 degree,,,,25.098039215686274 percent,1725083923.9526587
1,1725083924.252658,52.0 kilometer_per_hour,93 degree_Celsius,65.49019607843137 percent,17.0 degree,,,,23.137254901960784 percent,1725083924.4927752
2,1725083924.7927036,52.0 kilometer_per_hour,93 degree_Celsius,48.627450980392155 percent,20.5 degree,,,,20.784313725490197 percent,1725083925.0327315
3,1725083925.3326178,52.0 kilometer_per_hour,93 degree_Celsius,38.431372549019606 percent,32.5 degree,,,,19.215686274509803 percent,1725083925.5730057
4,1725083925.8723245,52.0 kilometer_per_hour,93 degree_Celsius,60.78431372549019 percent,28.0 degree,,,,21.568627450980394 percent,1725083926.12475
5,1725083926.4429095,52.0 kilometer_per_hour,93 degree_Celsius,72.15686274509804 percent,25.5 degree,,,,23.137254901960784 percent,1725083926.682769
6,1725083926.9829443,52.0 kilometer_per_hour,93 degree_Celsius,78.43137254901961 percent,25.0 degree,,,,23.92156862745098 percent,1725083927.2230923
7,1725083927.5230222,52.0 kilometer_per_hour,93 degree_Celsius,80.7843137254902 percent,22.5 degree,,,,24.705882352941178 percent,1725083927.7631118
8,1725083928.0623527,52.0 kilometer_per_hour,93 degree_Celsius,82.3529411764706 percent,21.5 degree,,,,25.098039215686274 percent,1725083928.3031337
9,1725083928.6028614,53.0 kilometer_per_hour,93 degree_Celsius,82.74509803921569 percent,21.0 degree,,,,25.49019607843137 percent,1725083928.8430128
10,1725083929.1432161,53.0 kilometer_per_hour,93 degree_Celsius,68.62745098039215 percent,17.0 degree,,,,15.686274509803921 percent,1725083929.3835146
11,1725083929.683165,53.0 kilometer_per_hour,94 degree_Celsius,33.333333333333336 percent,20.5 degree,,,,16.470588235294116 percent,1725083929.9235206
12,1725083930.2233715,52.0 kilometer_per_hour,94 degree_Celsius,32.15686274509804 percent,34.0 degree,,,,19.215686274509803 percent,1725083930.4634914
13,1725083930.7631824,51.0 kilometer_per_hour,94 degree_Celsius,43.529411764705884 percent,31.5 degree,,,,19.607843137254903 percent,1725083931.0036547
14,1725083931.3035543,51.0 kilometer_per_hour,94 degree_Celsius,50.98039215686274 percent,31.0 degree,,,,21.176470588235293 percent,1725083931.5436752
15,1725083931.8428879,50.0 kilometer_per_hour,94 degree_Celsius,62.745098039215684 percent,27.5 degree,,,,21.96078431372549 percent,1725083932.0837593
16,1725083932.3835943,50.0 kilometer_per_hour,94 degree_Celsius,74.90196078431373 percent,26.0 degree,,,,22.745098039215687 percent,1725083932.6232507
17,1725083932.9238107,50.0 kilometer_per_hour,94 degree_Celsius,80.0 percent,25.0 degree,,,,23.137254901960784 percent,1725083933.1642163
18,1725083933.4639747,50.0 kilometer_per_hour,94 degree_Celsius,58.8235294117647 percent,24.0 degree,,,,12.156862745098039 percent,1725083933.7036738
19,1725083934.0038004,50.0 kilometer_per_hour,94 degree_Celsius,33.72549019607843 percent,14.5 degree,,,,15.686274509803921 percent,1725083934.2440455
20,1725083934.5439374,49.0 kilometer_per_hour,94 degree_Celsius,28.235294117647058 percent,3.5 degree,,,,14.901960784313726 percent,1725083934.784187
21,1725083935.0839376,48.0 kilometer_per_hour,94 degree_Celsius,19.215686274509803 percent,-1.5 degree,,,,14.509803921568627 percent,1725083935.3242223
22,1725083935.623551,47.0 kilometer_per_hour,94 degree_Celsius,18.431372549019606 percent,22.5 degree,,,,20.784313725490197 percent,1725083935.8643038
23,1725083936.1641073,46.0 kilometer_per_hour,94 degree_Celsius,57.254901960784316 percent,24.0 degree,,,,21.96078431372549 percent,1725083936.4037066
24,1725083936.70395,46.0 kilometer_per_hour,94 degree_Celsius,86.27450980392157 percent,22.5 degree,,,,23.529411764705884 percent,1725083936.9446948
25,1725083937.2442713,46.0 kilometer_per_hour,94 degree_Celsius,79.6078431372549 percent,20.5 degree,,,,23.92156862745098 percent,1725083937.4845448
26,1725083937.7843463,46.0 kilometer_per_hour,94 degree_Celsius,80.7843137254902 percent,20.5 degree,,,,23.92156862745098 percent,1725083938.0247107
27,1725083938.3244958,46.0 kilometer_per_hour,94 degree_Celsius,80.3921568627451 percent,20.5 degree,,,,24.313725490196077 percent,1725083938.5644805
28,1725083938.8645527,46.0 kilometer_per_hour,94 degree_Celsius,80.3921568627451 percent,20.5 degree,,,,24.313725490196077 percent,1725083939.1047559
29,1725083939.4043534,46.0 kilometer_per_hour,94 degree_Celsius,81.17647058823529 percent,20.0 degree,,,,24.705882352941178 percent,1725083939.6446986
30,1725083939.944549,46.0 kilometer_per_hour,94 degree_Celsius,81.17647058823529 percent,20.0 degree,,,,24.705882352941178 percent,1725083940.1846778
31,1725083940.484629,45.0 kilometer_per_hour,94 degree_Celsius,80.7843137254902 percent,19.5 degree,,,,24.705882352941178 percent,1725083940.7248843
