,Start_Time,SPEED,Coolant Temp,Engine Load,Timing Advance,Short Trim B1,Long Trim B1,MAF,Throttle_pos,End_Time
32,1725087666.4068825,43.0 kilometer_per_hour,93 degree_Celsius,36.470588235294116 percent,31.5 degree,,,,20.392156862745097 percent,1725087666.6432972
33,1725087666.9382057,43.0 kilometer_per_hour,93 degree_Celsius,38.8235294117647 percent,31.5 degree,,,,20.0 percent,1725087667.1744914
34,1725087667.4702775,43.0 kilometer_per_hour,93 degree_Celsius,40.78431372549019 percent,31.5 degree,,,,20.0 percent,1725087667.706862
35,1725087668.0020602,43.0 kilometer_per_hour,93 degree_Celsius,42.35294117647059 percent,31.0 degree,,,,20.392156862745097 percent,1725087668.23931
36,1725087668.5355527,44.0 kilometer_per_hour,93 degree_Celsius,52.549019607843135 percent,28.5 degree,,,,20.392156862745097 percent,1725087668.7725704
37,1725087669.0688066,44.0 kilometer_per_hour,93 degree_Celsius,62.35294117647059 percent,27.0 degree,,,,20.392156862745097 percent,1725087669.3061833
0,1725087685.6943798,38.0 kilometer_per_hour,92 degree_Celsius,45.09803921568628 percent,31.0 degree,,,,19.607843137254903 percent,1725087685.9340334
1,1725087686.2333744,38.0 kilometer_per_hour,92 degree_Celsius,49.411764705882355 percent,30.0 degree,,,,21.568627450980394 percent,1725087686.4730916
2,1725087686.772179,38.0 kilometer_per_hour,92 degree_Celsius,68.23529411764706 percent,26.0 degree,,,,23.137254901960784 percent,1725087687.01217
3,1725087687.3111856,39.0 kilometer_per_hour,92 degree_Celsius,70.19607843137256 percent,24.5 degree,,,,15.294117647058824 percent,1725087687.551357
4,1725087687.8508348,40.0 kilometer_per_hour,92 degree_Celsius,32.549019607843135 percent,24.0 degree,,,,17.647058823529413 percent,1725087688.0907133
5,1725087688.3900204,40.0 kilometer_per_hour,92 degree_Celsius,41.568627450980394 percent,22.0 degree,,,,20.0 percent,1725087688.6301088
6,1725087688.9293883,40.0 kilometer_per_hour,91 degree_Celsius,45.490196078431374 percent,28.5 degree,,,,21.176470588235293 percent,1725087689.1694195
7,1725087689.4686906,40.0 kilometer_per_hour,91 degree_Celsius,52.94117647058823 percent,27.5 degree,,,,20.784313725490197 percent,1725087689.7079237
8,1725087690.0081012,41.0 kilometer_per_hour,91 degree_Celsius,47.450980392156865 percent,29.5 degree,,,,20.784313725490197 percent,1725087690.247828
9,1725087690.5470767,41.0 kilometer_per_hour,91 degree_Celsius,54.11764705882353 percent,27.5 degree,,,,22.745098039215687 percent,1725087690.7873533
10,1725087691.0867515,41.0 kilometer_per_hour,91 degree_Celsius,81.56862745098039 percent,22.5 degree,,,,22.352941176470587 percent,1725087691.3264945
11,1725087691.62624,42.0 kilometer_per_hour,91 degree_Celsius,79.2156862745098 percent,22.0 degree,,,,23.137254901960784 percent,1725087691.8661268
12,1725087692.1656199,42.0 kilometer_per_hour,91 degree_Celsius,70.19607843137256 percent,22.5 degree,,,,21.568627450980394 percent,1725087692.40565
13,1725087692.7045135,43.0 kilometer_per_hour,91 degree_Celsius,69.80392156862744 percent,23.5 degree,,,,11.764705882352942 percent,1725087692.9451194
14,1725087693.2445996,43.0 kilometer_per_hour,91 degree_Celsius,35.294117647058826 percent,28.0 degree,,,,18.823529411764707 percent,1725087693.4839172
15,1725087693.7841897,43.0 kilometer_per_hour,92 degree_Celsius,95.68627450980392 percent,-0.5 degree,,,,49.01960784313726 percent,1725087694.0239477
16,1725087694.323322,43.0 kilometer_per_hour,92 degree_Celsius,92.15686274509804 percent,7.5 degree,,,,70.19607843137256 percent,1725087694.563498
17,1725087694.8631306,45.0 kilometer_per_hour,92 degree_Celsius,93.33333333333333 percent,20.5 degree,,,,71.37254901960785 percent,1725087695.1029527
18,1725087695.4027393,48.0 kilometer_per_hour,92 degree_Celsius,96.07843137254902 percent,20.5 degree,,,,72.15686274509804 percent,1725087695.6427748
19,1725087695.941792,51.0 kilometer_per_hour,92 degree_Celsius,98.82352941176471 percent,20.5 degree,,,,73.33333333333333 percent,1725087696.182208
20,1725087696.4815166,54.0 kilometer_per_hour,92 degree_Celsius,98.43137254901961 percent,21.0 degree,,,,74.11764705882354 percent,1725087696.7219188
21,1725087697.0213516,56.0 kilometer_per_hour,92 degree_Celsius,98.43137254901961 percent,20.5 degree,,,,75.68627450980392 percent,1725087697.2607763
22,1725087697.56097,59.0 kilometer_per_hour,92 degree_Celsius,98.82352941176471 percent,20.5 degree,,,,77.6470588235294 percent,1725087697.801088
23,1725087698.100422,62.0 kilometer_per_hour,92 degree_Celsius,98.82352941176471 percent,20.5 degree,,,,78.82352941176471 percent,1725087698.340374
24,1725087698.6402805,65.0 kilometer_per_hour,92 degree_Celsius,98.82352941176471 percent,19.5 degree,,,,80.7843137254902 percent,1725087698.8804486
25,1725087699.1802108,68.0 kilometer_per_hour,92 degree_Celsius,98.03921568627452 percent,16.5 degree,,,,81.17647058823529 percent,1725087699.4198205
26,1725087699.7196205,71.0 kilometer_per_hour,92 degree_Celsius,97.25490196078431 percent,20.0 degree,,,,84.31372549019608 percent,1725087699.9596574
27,1725087700.2587376,73.0 kilometer_per_hour,92 degree_Celsius,98.03921568627452 percent,17.5 degree,,,,85.88235294117646 percent,1725087700.499308
28,1725087700.7989097,76.0 kilometer_per_hour,92 degree_Celsius,98.03921568627452 percent,20.5 degree,,,,85.88235294117646 percent,1725087701.038357
29,1725087701.3385234,79.0 kilometer_per_hour,93 degree_Celsius,97.6470588235294 percent,22.0 degree,,,,85.88235294117646 percent,1725087701.5787141
30,1725087701.8783658,81.0 kilometer_per_hour,93 degree_Celsius,98.03921568627452 percent,1.5 degree,,,,83.92156862745098 percent,1725087702.1182547
31,1725087702.4181569,83.0 kilometer_per_hour,93 degree_Celsius,97.6470588235294 percent,19.0 degree,,,,78.82352941176471 percent,1725087702.6580212
32,1725087702.9574301,84.0 kilometer_per_hour,93 degree_Celsius,99.6078431372549 percent,18.5 degree,,,,79.2156862745098 percent,1725087703.1978183
33,1725087703.4973161,86.0 kilometer_per_hour,93 degree_Celsius,98.82352941176471 percent,18.0 degree,,,,80.0 percent,1725087703.7374141
34,1725087704.036902,88.0 kilometer_per_hour,93 degree_Celsius,98.43137254901961 percent,18.0 degree,,,,81.17647058823529 percent,1725087704.2772381
35,1725087704.5768392,90.0 kilometer_per_hour,93 degree_Celsius,97.6470588235294 percent,17.5 degree,,,,81.96078431372548 percent,1725087704.8166847
36,1725087705.116238,92.0 kilometer_per_hour,93 degree_Celsius,98.03921568627452 percent,18.0 degree,,,,82.74509803921569 percent,1725087705.3562014
37,1725087705.6561105,94.0 kilometer_per_hour,93 degree_Celsius,98.03921568627452 percent,19.0 degree,,,,83.92156862745098 percent,1725087705.8960567
0,1725087714.2314386,95.0 kilometer_per_hour,94 degree_Celsius,16.470588235294116 percent,6.5 degree,,,,16.470588235294116 percent,1725087714.4714057
1,1725087714.7711642,95.0 kilometer_per_hour,94 degree_Celsius,16.862745098039216 percent,6.0 degree,,,,16.470588235294116 percent,1725087715.011012
2,1725087715.310696,94.0 kilometer_per_hour,94 degree_Celsius,16.470588235294116 percent,6.0 degree,,,,16.07843137254902 percent,1725087715.5508614
3,1725087715.850535,93.0 kilometer_per_hour,93 degree_Celsius,16.470588235294116 percent,6.0 degree,,,,16.07843137254902 percent,1725087716.090725
4,1725087716.3901427,92.0 kilometer_per_hour,93 degree_Celsius,16.470588235294116 percent,6.0 degree,,,,16.07843137254902 percent,1725087716.6303966
5,1725087716.929952,90.0 kilometer_per_hour,93 degree_Celsius,16.470588235294116 percent,5.5 degree,,,,17.254901960784313 percent,1725087717.1699007
6,1725087717.469603,90.0 kilometer_per_hour,93 degree_Celsius,19.215686274509803 percent,29.0 degree,,,,17.254901960784313 percent,1725087717.7096827
7,1725087718.0093615,89.0 kilometer_per_hour,93 degree_Celsius,19.607843137254903 percent,42.0 degree,,,,17.647058823529413 percent,1725087718.2491384
8,1725087718.5490592,88.0 kilometer_per_hour,93 degree_Celsius,21.96078431372549 percent,39.5 degree,,,,18.823529411764707 percent,1725087718.7891347
9,1725087719.0887487,88.0 kilometer_per_hour,93 degree_Celsius,26.666666666666668 percent,35.0 degree,,,,18.823529411764707 percent,1725087719.3287914
10,1725087719.6285794,87.0 kilometer_per_hour,93 degree_Celsius,28.235294117647058 percent,34.0 degree,,,,18.823529411764707 percent,1725087719.8685887
11,1725087720.1682234,87.0 kilometer_per_hour,93 degree_Celsius,28.627450980392158 percent,33.0 degree,,,,18.823529411764707 percent,1725087720.408075
12,1725087720.7079437,87.0 kilometer_per_hour,93 degree_Celsius,28.627450980392158 percent,33.0 degree,,,,18.823529411764707 percent,1725087720.9478872
13,1725087721.247557,86.0 kilometer_per_hour,93 degree_Celsius,28.235294117647058 percent,34.0 degree,,,,18.823529411764707 percent,1725087721.4876173
14,1725087721.7874494,86.0 kilometer_per_hour,93 degree_Celsius,27.45098039215686 percent,33.5 degree,,,,18.03921568627451 percent,1725087722.0275097
15,1725087722.3269398,85.0 kilometer_per_hour,93 degree_Celsius,23.137254901960784 percent,18.5 degree,,,,17.254901960784313 percent,1725087722.5671666
16,1725087722.8666115,84.0 kilometer_per_hour,92 degree_Celsius,18.823529411764707 percent,2.5 degree,,,,15.686274509803921 percent,1725087723.1069233
17,1725087723.4064677,84.0 kilometer_per_hour,92 degree_Celsius,16.470588235294116 percent,3.5 degree,,,,15.686274509803921 percent,1725087723.6464627
18,1725087723.9462435,83.0 kilometer_per_hour,92 degree_Celsius,16.07843137254902 percent,4.0 degree,,,,15.686274509803921 percent,1725087724.1862206
19,1725087724.485732,82.0 kilometer_per_hour,92 degree_Celsius,16.07843137254902 percent,4.0 degree,,,,15.686274509803921 percent,1725087724.7260306
20,1725087725.0251894,81.0 kilometer_per_hour,92 degree_Celsius,16.470588235294116 percent,4.0 degree,,,,15.686274509803921 percent,1725087725.2656994
21,1725087725.56546,80.0 kilometer_per_hour,92 degree_Celsius,16.862745098039216 percent,3.5 degree,,,,15.294117647058824 percent,1725087725.8046563
22,1725087726.104917,79.0 kilometer_per_hour,92 degree_Celsius,16.862745098039216 percent,3.5 degree,,,,15.294117647058824 percent,1725087726.3450139
23,1725087726.6447403,78.0 kilometer_per_hour,92 degree_Celsius,17.254901960784313 percent,3.0 degree,,,,15.686274509803921 percent,1725087726.8842309
24,1725087727.1843128,78.0 kilometer_per_hour,91 degree_Celsius,20.784313725490197 percent,12.0 degree,,,,16.07843137254902 percent,1725087727.4244668
25,1725087727.7242315,77.0 kilometer_per_hour,91 degree_Celsius,21.568627450980394 percent,14.0 degree,,,,16.470588235294116 percent,1725087727.9642284
26,1725087728.263955,76.0 kilometer_per_hour,91 degree_Celsius,21.176470588235293 percent,19.5 degree,,,,16.862745098039216 percent,1725087728.5038695
27,1725087728.8034005,75.0 kilometer_per_hour,91 degree_Celsius,21.568627450980394 percent,34.5 degree,,,,16.862745098039216 percent,1725087729.043756
28,1725087729.343333,75.0 kilometer_per_hour,91 degree_Celsius,21.176470588235293 percent,8.0 degree,,,,16.470588235294116 percent,1725087729.5828037
29,1725087729.8832781,74.0 kilometer_per_hour,91 degree_Celsius,18.431372549019606 percent,1.0 degree,,,,15.686274509803921 percent,1725087730.1230805
30,1725087730.422694,73.0 kilometer_per_hour,90 degree_Celsius,18.03921568627451 percent,1.5 degree,,,,15.294117647058824 percent,1725087730.6629581
31,1725087730.9623606,73.0 kilometer_per_hour,90 degree_Celsius,18.03921568627451 percent,1.5 degree,,,,15.294117647058824 percent,1725087731.202457
32,1725087731.5020833,72.0 kilometer_per_hour,90 degree_Celsius,18.03921568627451 percent,1.5 degree,,,,14.901960784313726 percent,1725087731.7424586
33,1725087732.0419123,70.0 kilometer_per_hour,90 degree_Celsius,18.431372549019606 percent,1.5 degree,,,,14.509803921568627 percent,1725087732.282185
34,1725087732.5813549,69.0 kilometer_per_hour,90 degree_Celsius,18.431372549019606 percent,1.0 degree,,,,14.509803921568627 percent,1725087732.8219035
35,1725087733.121335,66.0 kilometer_per_hour,90 degree_Celsius,18.431372549019606 percent,0.5 degree,,,,14.509803921568627 percent,1725087733.361407
36,1725087733.6611516,64.0 kilometer_per_hour,90 degree_Celsius,18.431372549019606 percent,0.0 degree,,,,14.117647058823529 percent,1725087733.901259
37,1725087734.2008798,63.0 kilometer_per_hour,90 degree_Celsius,18.431372549019606 percent,0.0 degree,,,,14.117647058823529 percent,1725087734.4409301
0,1725087751.7421584,61.0 kilometer_per_hour,93 degree_Celsius,27.45098039215686 percent,0.5 degree,,,,16.470588235294116 percent,1725087751.9822154
1,1725087752.2819517,59.0 kilometer_per_hour,93 degree_Celsius,20.0 percent,-1.5 degree,,,,15.294117647058824 percent,1725087752.5217438
2,1725087752.8208385,58.0 kilometer_per_hour,93 degree_Celsius,18.03921568627451 percent,-1.5 degree,,,,14.901960784313726 percent,1725087753.0615268
3,1725087753.361245,57.0 kilometer_per_hour,93 degree_Celsius,17.647058823529413 percent,-1.5 degree,,,,14.901960784313726 percent,1725087753.600648
4,1725087753.9009705,56.0 kilometer_per_hour,93 degree_Celsius,17.647058823529413 percent,-1.0 degree,,,,14.901960784313726 percent,1725087754.1410475
5,1725087754.4405081,55.0 kilometer_per_hour,93 degree_Celsius,20.784313725490197 percent,38.0 degree,,,,19.607843137254903 percent,1725087754.6806245
6,1725087754.9802244,55.0 kilometer_per_hour,94 degree_Celsius,44.31372549019608 percent,23.0 degree,,,,20.0 percent,1725087755.2204626
7,1725087755.52025,55.0 kilometer_per_hour,94 degree_Celsius,56.470588235294116 percent,23.5 degree,,,,21.176470588235293 percent,1725087755.7600827
8,1725087756.0596104,55.0 kilometer_per_hour,94 degree_Celsius,67.84313725490196 percent,22.5 degree,,,,21.568627450980394 percent,1725087756.2996864
9,1725087756.5990093,55.0 kilometer_per_hour,94 degree_Celsius,72.15686274509804 percent,22.5 degree,,,,21.96078431372549 percent,1725087756.839537
10,1725087757.139188,55.0 kilometer_per_hour,94 degree_Celsius,74.11764705882354 percent,22.5 degree,,,,22.745098039215687 percent,1725087757.3786597
11,1725087757.6790912,56.0 kilometer_per_hour,94 degree_Celsius,85.09803921568627 percent,21.5 degree,,,,23.92156862745098 percent,1725087757.918867
12,1725087758.2184968,56.0 kilometer_per_hour,94 degree_Celsius,81.96078431372548 percent,20.5 degree,,,,24.313725490196077 percent,1725087758.4585702
13,1725087758.7584245,56.0 kilometer_per_hour,94 degree_Celsius,82.74509803921569 percent,19.0 degree,,,,24.705882352941178 percent,1725087758.9986837
14,1725087759.298329,57.0 kilometer_per_hour,94 degree_Celsius,82.3529411764706 percent,18.5 degree,,,,24.705882352941178 percent,1725087759.5381813
15,1725087759.8381457,57.0 kilometer_per_hour,94 degree_Celsius,82.74509803921569 percent,19.0 degree,,,,25.49019607843137 percent,1725087760.0780165
16,1725087760.3772144,58.0 kilometer_per_hour,94 degree_Celsius,69.01960784313725 percent,14.0 degree,,,,13.333333333333334 percent,1725087760.6177027
17,1725087760.9174774,58.0 kilometer_per_hour,94 degree_Celsius,35.294117647058826 percent,14.5 degree,,,,16.470588235294116 percent,1725087761.1570356
18,1725087761.4570503,57.0 kilometer_per_hour,94 degree_Celsius,27.058823529411764 percent,11.5 degree,,,,15.686274509803921 percent,1725087761.6972682
19,1725087761.996962,57.0 kilometer_per_hour,94 degree_Celsius,22.352941176470587 percent,-2.5 degree,,,,17.254901960784313 percent,1725087762.2381718
20,1725087762.539287,56.0 kilometer_per_hour,94 degree_Celsius,18.823529411764707 percent,-2.0 degree,,,,15.294117647058824 percent,1725087762.7808056
21,1725087763.0820026,55.0 kilometer_per_hour,94 degree_Celsius,17.647058823529413 percent,-2.5 degree,,,,14.901960784313726 percent,1725087763.3230438
22,1725087763.6245413,55.0 kilometer_per_hour,94 degree_Celsius,17.647058823529413 percent,-2.0 degree,,,,14.509803921568627 percent,1725087763.865607
23,1725087764.1665719,54.0 kilometer_per_hour,94 degree_Celsius,17.647058823529413 percent,-2.0 degree,,,,14.509803921568627 percent,1725087764.4078774
24,1725087764.708923,53.0 kilometer_per_hour,94 degree_Celsius,17.647058823529413 percent,24.0 degree,,,,15.294117647058824 percent,1725087764.9500043
25,1725087765.2509959,53.0 kilometer_per_hour,94 degree_Celsius,20.784313725490197 percent,21.5 degree,,,,15.294117647058824 percent,1725087765.4920406
26,1725087765.7930725,52.0 kilometer_per_hour,94 degree_Celsius,21.176470588235293 percent,17.5 degree,,,,15.294117647058824 percent,1725087766.0343482
27,1725087766.3349934,52.0 kilometer_per_hour,94 degree_Celsius,40.0 percent,2.0 degree,,,,22.745098039215687 percent,1725087766.5762997
28,1725087766.8771794,52.0 kilometer_per_hour,94 degree_Celsius,70.98039215686275 percent,20.5 degree,,,,21.568627450980394 percent,1725087767.123603
29,1725087767.4185743,52.0 kilometer_per_hour,94 degree_Celsius,69.01960784313725 percent,22.0 degree,,,,21.176470588235293 percent,1725087767.6599665
30,1725087767.9608119,52.0 kilometer_per_hour,94 degree_Celsius,69.01960784313725 percent,22.5 degree,,,,20.784313725490197 percent,1725087768.2015266
31,1725087768.5024133,52.0 kilometer_per_hour,94 degree_Celsius,68.62745098039215 percent,23.0 degree,,,,20.784313725490197 percent,1725087768.7436674
32,1725087769.0443008,52.0 kilometer_per_hour,93 degree_Celsius,71.76470588235294 percent,22.5 degree,,,,21.568627450980394 percent,1725087769.2853105
33,1725087769.5856748,53.0 kilometer_per_hour,93 degree_Celsius,75.29411764705883 percent,22.0 degree,,,,21.568627450980394 percent,1725087769.8269184
34,1725087770.1270013,53.0 kilometer_per_hour,93 degree_Celsius,77.6470588235294 percent,21.5 degree,,,,21.96078431372549 percent,1725087770.3683488
35,1725087770.6690595,53.0 kilometer_per_hour,93 degree_Celsius,78.82352941176471 percent,21.0 degree,,,,21.96078431372549 percent,1725087770.9099433
36,1725087771.2105608,53.0 kilometer_per_hour,93 degree_Celsius,74.90196078431373 percent,20.5 degree,,,,21.96078431372549 percent,1725087771.4512334
0,1725087786.5072806,51.0 kilometer_per_hour,91 degree_Celsius,63.92156862745098 percent,24.0 degree,,,,20.392156862745097 percent,1725087786.7476892
1,1725087787.047867,51.0 kilometer_per_hour,91 degree_Celsius,65.49019607843137 percent,23.0 degree,,,,20.392156862745097 percent,1725087787.288253
2,1725087787.5885434,51.0 kilometer_per_hour,91 degree_Celsius,38.8235294117647 percent,28.0 degree,,,,15.686274509803921 percent,1725087787.828693
3,1725087788.1287043,51.0 kilometer_per_hour,91 degree_Celsius,31.372549019607842 percent,3.0 degree,,,,15.294117647058824 percent,1725087788.3693914
4,1725087788.6695206,50.0 kilometer_per_hour,91 degree_Celsius,25.88235294117647 percent,-6.5 degree,,,,14.509803921568627 percent,1725087788.9093912
5,1725087789.2098987,50.0 kilometer_per_hour,91 degree_Celsius,54.90196078431372 percent,21.0 degree,,,,19.607843137254903 percent,1725087789.450092
6,1725087789.7504175,49.0 kilometer_per_hour,91 degree_Celsius,51.372549019607845 percent,21.0 degree,,,,15.294117647058824 percent,1725087789.9907467
7,1725087790.2907655,49.0 kilometer_per_hour,91 degree_Celsius,32.549019607843135 percent,5.5 degree,,,,15.294117647058824 percent,1725087790.5311282
8,1725087790.8312993,49.0 kilometer_per_hour,91 degree_Celsius,27.45098039215686 percent,-8.0 degree,,,,14.901960784313726 percent,1725087791.0717952
9,1725087791.3717947,48.0 kilometer_per_hour,91 degree_Celsius,20.392156862745097 percent,-7.0 degree,,,,13.333333333333334 percent,1725087791.6120338
10,1725087791.9115944,47.0 kilometer_per_hour,91 degree_Celsius,18.823529411764707 percent,4.0 degree,,,,14.117647058823529 percent,1725087792.1522768
11,1725087792.4522905,47.0 kilometer_per_hour,91 degree_Celsius,30.58823529411765 percent,24.0 degree,,,,17.647058823529413 percent,1725087792.6921988
12,1725087792.992954,47.0 kilometer_per_hour,91 degree_Celsius,45.88235294117647 percent,24.0 degree,,,,18.823529411764707 percent,1725087793.2332652
13,1725087793.533399,46.0 kilometer_per_hour,91 degree_Celsius,43.13725490196079 percent,29.0 degree,,,,18.823529411764707 percent,1725087793.7739155
14,1725087794.0736914,46.0 kilometer_per_hour,91 degree_Celsius,41.568627450980394 percent,30.0 degree,,,,18.431372549019606 percent,1725087794.3141522
15,1725087794.6140416,46.0 kilometer_per_hour,92 degree_Celsius,38.8235294117647 percent,31.5 degree,,,,18.03921568627451 percent,1725087794.8544183
16,1725087795.1545749,45.0 kilometer_per_hour,92 degree_Celsius,42.745098039215684 percent,30.0 degree,,,,19.215686274509803 percent,1725087795.3946319
17,1725087795.6945229,45.0 kilometer_per_hour,92 degree_Celsius,47.450980392156865 percent,29.0 degree,,,,20.392156862745097 percent,1725087795.934992
18,1725087796.234863,45.0 kilometer_per_hour,92 degree_Celsius,57.64705882352941 percent,27.0 degree,,,,20.392156862745097 percent,1725087796.4749317
19,1725087796.7753901,45.0 kilometer_per_hour,92 degree_Celsius,57.64705882352941 percent,28.5 degree,,,,18.823529411764707 percent,1725087797.0157533
20,1725087797.315701,46.0 kilometer_per_hour,92 degree_Celsius,49.80392156862745 percent,31.5 degree,,,,17.647058823529413 percent,1725087797.5560343
21,1725087797.8561091,46.0 kilometer_per_hour,92 degree_Celsius,44.705882352941174 percent,31.0 degree,,,,18.823529411764707 percent,1725087798.0963974
22,1725087798.396434,45.0 kilometer_per_hour,92 degree_Celsius,43.92156862745098 percent,30.5 degree,,,,18.823529411764707 percent,1725087798.6359873
23,1725087798.9364474,45.0 kilometer_per_hour,92 degree_Celsius,35.294117647058826 percent,24.0 degree,,,,16.862745098039216 percent,1725087799.176928
24,1725087799.4765596,45.0 kilometer_per_hour,92 degree_Celsius,33.333333333333336 percent,32.0 degree,,,,18.03921568627451 percent,1725087799.716955
25,1725087800.0171309,45.0 kilometer_per_hour,92 degree_Celsius,38.431372549019606 percent,30.5 degree,,,,18.823529411764707 percent,1725087800.2572207
26,1725087800.5573983,45.0 kilometer_per_hour,92 degree_Celsius,38.03921568627451 percent,31.0 degree,,,,18.03921568627451 percent,1725087800.79772
27,1725087801.0975475,45.0 kilometer_per_hour,92 degree_Celsius,39.6078431372549 percent,30.5 degree,,,,18.431372549019606 percent,1725087801.3381898
28,1725087801.637796,44.0 kilometer_per_hour,92 degree_Celsius,45.09803921568628 percent,28.5 degree,,,,19.607843137254903 percent,1725087801.877945
29,1725087802.1781518,44.0 kilometer_per_hour,93 degree_Celsius,52.549019607843135 percent,27.0 degree,,,,19.215686274509803 percent,1725087802.417869
30,1725087802.7182937,44.0 kilometer_per_hour,93 degree_Celsius,49.411764705882355 percent,30.0 degree,,,,18.823529411764707 percent,1725087802.9586565
31,1725087803.258538,44.0 kilometer_per_hour,93 degree_Celsius,49.01960784313726 percent,29.5 degree,,,,19.215686274509803 percent,1725087803.4988494
32,1725087803.7987168,44.0 kilometer_per_hour,93 degree_Celsius,47.84313725490196 percent,29.0 degree,,,,15.294117647058824 percent,1725087804.0388594
33,1725087804.3390062,44.0 kilometer_per_hour,93 degree_Celsius,32.549019607843135 percent,12.0 degree,,,,16.07843137254902 percent,1725087804.5791728
34,1725087804.8791525,44.0 kilometer_per_hour,93 degree_Celsius,29.41176470588235 percent,32.5 degree,,,,19.215686274509803 percent,1725087805.119454
35,1725087805.4193122,43.0 kilometer_per_hour,93 degree_Celsius,43.529411764705884 percent,24.5 degree,,,,18.431372549019606 percent,1725087805.6595817
36,1725087805.959502,43.0 kilometer_per_hour,93 degree_Celsius,35.68627450980392 percent,30.5 degree,,,,16.07843137254902 percent,1725087806.1991217
37,1725087806.4994862,43.0 kilometer_per_hour,93 degree_Celsius,28.235294117647058 percent,8.5 degree,,,,15.686274509803921 percent,1725087806.7398922
0,1725087816.8226168,22.0 kilometer_per_hour,94 degree_Celsius,58.431372549019606 percent,13.0 degree,,,,20.784313725490197 percent,1725087817.0628538
1,1725087817.3628075,23.0 kilometer_per_hour,94 degree_Celsius,60.78431372549019 percent,25.0 degree,,,,21.176470588235293 percent,1725087817.602951
2,1725087817.9028826,23.0 kilometer_per_hour,94 degree_Celsius,70.19607843137256 percent,25.0 degree,,,,22.352941176470587 percent,1725087818.143036
3,1725087818.4429111,25.0 kilometer_per_hour,94 degree_Celsius,81.17647058823529 percent,24.5 degree,,,,23.92156862745098 percent,1725087818.6831443
4,1725087818.9829764,26.0 kilometer_per_hour,94 degree_Celsius,79.2156862745098 percent,24.5 degree,,,,23.92156862745098 percent,1725087819.223437
5,1725087819.5229678,27.0 kilometer_per_hour,94 degree_Celsius,65.49019607843137 percent,25.0 degree,,,,17.254901960784313 percent,1725087819.7628288
6,1725087820.0632575,28.0 kilometer_per_hour,94 degree_Celsius,34.90196078431372 percent,18.5 degree,,,,17.647058823529413 percent,1725087820.3033864
7,1725087820.6035867,28.0 kilometer_per_hour,94 degree_Celsius,29.41176470588235 percent,21.5 degree,,,,17.254901960784313 percent,1725087820.8496857
8,1725087821.1435516,27.0 kilometer_per_hour,94 degree_Celsius,26.274509803921568 percent,11.0 degree,,,,16.862745098039216 percent,1725087821.383817
9,1725087821.6836064,27.0 kilometer_per_hour,94 degree_Celsius,23.137254901960784 percent,-1.0 degree,,,,16.07843137254902 percent,1725087821.9238048
10,1725087822.223923,26.0 kilometer_per_hour,94 degree_Celsius,35.294117647058826 percent,4.5 degree,,,,21.568627450980394 percent,1725087822.4639802
11,1725087822.7634604,26.0 kilometer_per_hour,94 degree_Celsius,54.11764705882353 percent,28.5 degree,,,,19.607843137254903 percent,1725087823.003967
12,1725087823.3036888,27.0 kilometer_per_hour,94 degree_Celsius,54.509803921568626 percent,31.0 degree,,,,21.176470588235293 percent,1725087823.544009
13,1725087823.8439872,28.0 kilometer_per_hour,94 degree_Celsius,62.35294117647059 percent,28.0 degree,,,,22.352941176470587 percent,1725087824.0841932
14,1725087824.3840625,29.0 kilometer_per_hour,94 degree_Celsius,69.41176470588235 percent,26.0 degree,,,,22.745098039215687 percent,1725087824.6240814
15,1725087824.9241161,30.0 kilometer_per_hour,94 degree_Celsius,64.31372549019608 percent,26.0 degree,,,,21.96078431372549 percent,1725087825.1642926
16,1725087825.4643319,31.0 kilometer_per_hour,94 degree_Celsius,72.15686274509804 percent,24.0 degree,,,,22.745098039215687 percent,1725087825.7042093
17,1725087826.0044527,32.0 kilometer_per_hour,93 degree_Celsius,74.90196078431373 percent,24.5 degree,,,,22.352941176470587 percent,1725087826.2443979
18,1725087826.544023,33.0 kilometer_per_hour,93 degree_Celsius,71.76470588235294 percent,25.0 degree,,,,22.352941176470587 percent,1725087826.7841315
19,1725087827.0831187,34.0 kilometer_per_hour,93 degree_Celsius,71.37254901960785 percent,26.5 degree,,,,14.509803921568627 percent,1725087827.3225727
20,1725087827.6209905,34.0 kilometer_per_hour,93 degree_Celsius,34.11764705882353 percent,23.5 degree,,,,16.862745098039216 percent,1725087827.8602045
21,1725087828.1588905,34.0 kilometer_per_hour,93 degree_Celsius,29.019607843137255 percent,37.5 degree,,,,16.07843137254902 percent,1725087828.3980854
22,1725087828.6960757,34.0 kilometer_per_hour,93 degree_Celsius,42.745098039215684 percent,29.5 degree,,,,12.941176470588236 percent,1725087828.935594
23,1725087829.2343316,34.0 kilometer_per_hour,93 degree_Celsius,22.352941176470587 percent,17.0 degree,,,,15.294117647058824 percent,1725087829.4728358
24,1725087829.7718785,33.0 kilometer_per_hour,93 degree_Celsius,21.96078431372549 percent,10.5 degree,,,,15.294117647058824 percent,1725087830.0113304
25,1725087830.310044,32.0 kilometer_per_hour,93 degree_Celsius,21.568627450980394 percent,17.5 degree,,,,15.294117647058824 percent,1725087830.5491076
26,1725087830.847882,31.0 kilometer_per_hour,93 degree_Celsius,21.176470588235293 percent,0.0 degree,,,,15.294117647058824 percent,1725087831.087003
